,X7,X9,X11,X14,X18,X20,X21,X22,X24,X26,X29,X30,X34,X48,X49,X50,X52,y
6546,52.71,0.18134716345200305,2.74,0.0031786318867124824,0.9018790956402708,7.1,10.67,8.82,9.93,-1.79,77.33,1.94,1.09,16.32,0.11453617035757953,0.1314599221016453,0.5347893238010916,0
6557,285.15,0.7167848152422931,68.01,0.012457258664098669,0.8940629654519979,-14.19,-10.58,-4.57,-14.17,-11.48,48.33,0.7,0.55,4.4,0.7800314170538754,0.006041876557217865,-0.02137288888270266,0
6568,59.57,0.5576733231355897,22.6,0.0447981601271937,0.9273979182272284,5.34,15.35,7.23,7.88,0.77,84.4,5.21,1.61,40.74,0.20972600769706048,0.2617766777753935,0.1341149645615348,0
6579,13.29,0.5086256814354538,14.88,0.2930058433417396,0.9403080730530364,6.34,19.6,9.21,9.35,-0.13,95.18,7.44,5.29,4.0,0.048900331784327164,0.0657316659563297,0.1757249776667966,0
6590,70.45,0.353656680310867,11.92,0.13515757656045593,0.9723015981092338,-0.2,-1.52,-0.99,-1.03,-0.13,76.77,4.04,1.49,-3.24,0.1182103382676154,0.11974626611288172,0.027212786613377483,0
6601,69.29,0.2822315797219615,8.64,0.029913949969188964,0.705680859265664,9.31,17.26,12.32,18.08,0.3,87.91,3.77,1.7,12.29,0.22120414627244026,0.1384348410534244,0.2953720091795757,0
6612,47.61,0.278615199216592,6.59,0.06487607071536766,0.8396377466425283,4.2,4.37,3.33,3.94,-0.76,91.22,2.09,1.45,20.92,0.19380248568871394,0.15006782762462134,0.016058548836415696,0
6623,140.39,0.5279573665347274,38.69,0.013010085260785556,0.9700691339147568,0.76,6.31,3.13,3.24,2.34,91.86,5.84,0.86,50.77,0.1669809429301935,0.07086933571574845,-0.1487364980325715,0
6634,21.74,0.14491585292546666,0.0,0.11736712731105907,0.9887287637541172,13.22,18.78,15.48,15.67,-1.15,77.13,1.3,0.88,9.19,0.3780960310731864,0.17320229323356684,0.4695018204401492,0
6645,53.82,0.39094395057192055,6.99,0.04949096106056866,0.9613453738235008,-1.62,-2.31,-1.41,-1.46,0.06,93.1,2.66,1.36,-4.44,0.3152210625370745,0.1839700846027328,0.07430171491760555,0
6656,49.42,0.14507170392077826,1.58,0.1324251569240636,0.8916239931376425,2.71,3.51,2.85,3.45,-0.9,77.63,1.43,0.97,-13.39,0.3828385314736269,0.058056431139958925,0.15631592787872328,0
6667,57.02,0.3015651081201773,18.56,0.18307168890305375,0.8791092288617862,2.37,2.61,2.0,2.3,-1.97,82.18,1.0,0.53,32.99,0.2748720395089784,0.18774290038347968,-0.09640802394158417,0
6678,110.36,0.3548674887181667,8.03,0.06065194124334788,0.4238440293823401,3.04,5.83,3.79,7.8,0.17,90.91,5.73,3.32,8.22,0.11429315722798462,0.024091740773887,0.20188850133043,0
6689,62.68,0.09676471891441968,0.0,0.1052072138586419,0.7106393216630498,8.68,8.76,7.91,10.72,-5.65,76.34,1.15,0.65,4.26,0.33527851238369466,0.09596901024559833,0.8352338673676901,0
6700,51.25,0.10868550183034467,1.2,0.1290453274171972,0.5845982140770909,-28.53,-11.52,-10.67,-20.57,-12.1,73.04,0.31,0.23,27.05,0.7210128602500037,0.0932421089097038,-1.179433371662195,0
6711,288.52,0.7984592498723634,49.4,0.0032658522113378236,0.9846687803108398,0.61,17.64,3.55,3.62,2.3,94.12,6.15,1.22,9.11,0.1180076847402342,0.2362015399649872,0.10025976102309836,0
6722,39.7,0.28975854791300343,2.7,0.004195290797285607,0.9943469902557512,6.87,11.64,8.17,8.24,-0.82,82.61,1.91,1.1,8.64,0.21596708106621088,0.2480609532073273,0.3870296356907537,0
6733,77.55,0.2214466452644419,6.88,0.0012892788602543747,0.6973201879841402,-13.44,-7.91,-6.39,-9.11,0.03,98.88,1.9,0.81,-7.31,0.3541492920612734,0.16147374389691166,-0.2793223787877188,0
6744,66.82,0.09458041437786074,0.0,0.07209267810816895,0.5905943866035446,10.97,19.8,17.77,21.68,-2.99,5.67,1.39,0.58,51.98,0.20755744290568887,0.3115937996099312,2.916099001553956,0
6755,56.2,0.3282253109486384,23.58,0.5006952002544391,0.8722190785699708,4.34,8.77,6.43,6.84,2.06,84.65,1.02,0.7,4.28,0.08137225962043748,0.07267981802470423,0.20517660694453516,0
6766,79.93,0.4384187675344242,27.34,0.025536486453009075,0.9010202148003592,7.87,18.97,10.59,11.85,0.78,90.03,4.46,2.02,16.93,0.2069260428707312,0.06438247160715638,0.054166949022544236,0
6777,75.57,0.3179624161475232,0.0,0.0035758118408232295,0.849292233693353,4.12,7.83,5.34,6.45,0.1,62.81,2.28,1.0,-1.44,0.3976095191936812,0.3359931493921194,0.3721021521611563,0
6788,132.01,0.7825715542971137,43.74,0.04176637875637056,0.7224303499712944,-0.96,13.0,3.18,4.25,0.0,90.36,1.57,1.08,20.55,0.3623224552357969,0.30542005762537483,0.16410168157062324,0
6799,89.35,0.463112575356044,4.47,0.12457248190921552,0.7883252574192644,11.07,25.59,14.25,17.18,-0.31,70.4,4.12,2.38,5.57,0.09420069027635844,0.19228136693282444,0.41458231214317176,0
6810,55.0,0.1174845158164567,0.52,0.14482739421988852,0.6293753283751673,12.27,18.69,16.44,25.72,-0.56,34.57,2.9,1.19,16.94,0.09355493176894593,0.11679112195222825,0.6173624821253224,0
6821,147.49,0.522735283753909,28.88,0.00263613094043835,0.7864515229897471,4.78,15.83,8.15,11.9,1.1,84.39,4.54,1.46,39.93,0.24274046354964665,0.16445199601936175,0.07490731951556186,0
6832,172.87,0.6157899585267812,44.64,0.07680484593676283,0.898732456808358,3.29,7.39,2.97,3.3,1.88,87.61,3.53,0.8,41.46,0.18463646568885825,0.1853822611490555,0.011974563237602792,0
6843,191.37,0.5521512105269328,36.18,0.02191629042238882,0.6823512769680838,-1.03,3.57,1.69,2.63,1.99,94.96,4.48,1.03,-19.14,0.14564703384072794,0.021041613408782724,0.06948487494483704,0
6854,195.94,0.6798977449493514,43.17,0.11046830361479763,0.6316207678211763,-1.91,3.07,0.98,1.44,6.37,93.13,0.98,0.56,-24.64,0.3591506452672843,0.0909283109286633,-0.07482920425227799,0
6865,30.44,0.3301187398572666,9.63,0.3336866252348991,0.7960715854223728,-15.61,0.15,0.1,0.13,1.37,89.51,0.66,0.46,57.89,0.32380318426704474,0.2743294542840553,0.10116055475528847,0
6876,139.49,0.5973446380734276,41.47,0.011022661640788576,0.9155904450640476,-20.63,0.22,0.1,0.12,5.24,85.0,1.27,0.56,-10.37,0.4227844075397453,0.2084797075702496,0.02189483995789457,0
6887,203.18,0.7190892022572947,44.57,0.053462848614567786,0.9923263322671142,0.28,7.7,2.28,2.4,1.89,87.06,4.07,1.18,11.86,0.18425383998453204,0.06530325727097983,0.10296047422279146,0
6898,36.28,0.20504121295280825,0.14,0.07770171012891146,0.8122615975732433,12.95,14.49,11.74,13.79,-4.44,63.6,1.48,1.05,45.03,0.2724345084743509,0.18083075508793076,0.31181471764923996,0
6909,69.1,0.16015697703951792,0.0,0.17970292048179434,0.5142112185037326,21.28,37.94,24.9,54.39,6.99,63.12,1.28,0.84,67.49,0.3673259699410989,0.4218687801856782,-0.04778118488914073,0
6920,119.98,0.6492950302497217,58.42,0.037909650359456266,0.8236921725042459,-0.4,0.47,0.17,0.2,1.08,86.43,1.66,0.87,14.85,0.4295976999942172,0.012635639845683002,-0.017742752494048115,0
6931,172.17,0.582150480076266,33.84,0.003157479838082029,0.41839510347893866,1.14,4.93,2.08,5.05,0.35,93.29,4.95,2.16,0.49,0.1704737423498945,0.13911719472809736,0.08402140218198101,0
6942,98.11,0.2236496073869849,0.54,0.0032076875032262643,0.3160186262597823,3.19,4.27,3.42,9.09,-1.69,85.68,2.81,1.57,35.33,0.1406129355465856,0.08633044751542653,0.17239716668635424,0
6953,87.19,0.4353719563682171,11.1,0.07489260550419152,0.907539348030554,1.99,4.44,2.55,2.81,-0.08,81.95,4.59,1.66,7.74,0.16094192542048272,0.16837387725285186,0.05622277689194638,0
6964,112.64,0.4182436264698535,0.0,0.08067276267734302,0.4599053602264717,3.53,9.65,5.45,12.48,-2.6,89.43,2.11,1.48,-22.01,0.004514998732420443,0.07111472184914662,-0.25241227959316315,0
6975,95.09,0.2755203716743589,13.43,0.07301932878242137,0.9067030331034726,11.78,16.8,12.85,14.58,-0.05,56.0,2.63,0.67,-6.64,0.1931007539198757,0.06814069945088995,0.4167318947473968,0
6986,141.36,0.38258439169327935,14.34,0.002184501703337986,0.7229995320031957,8.15,13.27,8.32,13.9,0.33,19.99,2.28,0.5,0.03,0.383013083529258,1.6865844338267053,0.124433431051805,0
6997,70.42,0.5526545139391656,32.55,0.02391553786440671,0.9085033891881584,7.26,18.88,8.39,8.92,1.22,77.72,2.59,1.08,6.09,0.2414260656970661,0.19009561642116132,0.07448312878232193,0
7008,99.6,0.1706603599737387,15.14,0.016958500532920476,0.22260557330416614,2.95,2.74,2.2,8.96,-15.0,50.01,0.47,0.36,-16.3,0.11332367700382535,0.048653997248170065,0.2659003755883814,0
7019,25.49,0.2442747720862247,0.19,0.11017789265498952,0.8943371967625382,14.05,19.81,15.02,16.88,-4.55,3.01,0.88,0.79,20.91,0.024053894385797532,0.09417859244676527,0.5120891570931821,0
7030,42.57,0.4856111676692115,18.7,0.0022221885239118474,0.9895406305171752,-12.8,-20.07,-11.21,-11.33,0.8,42.72,6.84,1.29,-11.67,0.1094424047170404,0.2531329549573464,-0.1541901609160365,0
7041,43.61,0.4450348923414408,16.2,0.10581145059196764,0.9693541915714846,7.74,18.36,10.22,10.62,0.67,71.82,2.58,1.31,17.1,0.2859417051838883,0.2754321275736296,0.12796427432043542,0
7052,80.29,0.4058311291599999,23.65,0.01881534786775973,0.9083133771599972,1.78,4.59,2.77,3.01,0.59,81.43,4.0,1.09,10.04,0.19668014022706826,0.08155273271808176,0.10233344346468506,0
7063,70.83,0.2396279179487969,0.08,0.03480434411260277,0.8677404365767993,2.4,4.06,3.11,3.7,-0.87,88.67,2.58,0.95,48.6,0.2166061347152732,0.20749076110700895,-0.21631983209353556,0
7074,44.15,0.3202227063539845,10.47,0.2572594801169969,0.967759718461014,6.75,15.85,10.01,10.53,0.42,77.69,2.96,1.75,10.46,0.22276930771317846,0.09399883077979176,0.4306873118240756,0
7085,100.75,0.5639424374598774,40.86,0.0862369517180832,0.7937410143597532,2.39,9.15,4.21,5.68,0.72,89.38,1.87,1.24,17.82,0.3066636031754762,0.09849583107703942,-0.028195425475390282,0
7096,151.25,0.6049929341741909,29.72,0.018822035838126482,0.5834658505688303,1.75,7.76,3.14,5.44,1.04,86.13,3.21,2.01,12.54,0.2981451842890309,0.25065905001477384,0.04305726340051913,0
7107,68.51,0.3129880795916333,3.48,0.038930871038357205,0.7678695214742404,12.69,20.92,14.77,19.39,-0.74,87.2,3.1,1.91,21.35,0.2704473076481937,0.18746268443374026,0.4161990555543739,0
7118,72.13,0.3474157572748032,25.55,0.1113066264823228,0.8534494452068867,3.65,7.93,5.2,6.26,-0.13,90.44,2.67,0.98,6.06,0.2341917575650681,0.053272849930469185,0.00961796057272235,0
7129,186.05,0.6613688881907276,41.13,0.015673772870421473,0.7211400043070793,1.34,13.73,4.86,6.77,1.39,88.93,4.69,1.6,12.9,0.17649443234882933,0.1336436353988756,0.026898222280997627,0
7140,171.43,0.5873287450612772,45.36,0.007295337125353726,0.8849382468751139,5.4,21.72,9.47,11.51,1.21,75.97,4.58,1.06,16.47,0.1789810137637552,0.1443459406583477,0.11442849298553436,0
7151,163.14,0.6883218712195182,0.0,0.05661793984852336,0.9632438586812018,-5.83,-7.87,-2.51,-3.35,5.48,91.96,1.84,0.69,206.36,0.12453692155896624,0.14422656647511767,0.11576202214477993,0
7162,125.24,0.4808435052592489,34.99,0.0688238131504853,0.9590026602726832,-2.15,0.27,0.14,0.15,6.14,81.69,1.49,0.36,-11.1,0.12150293498983675,0.1350717306220474,-0.11423111538761092,0
7173,41.61,0.42226356149178995,9.47,0.030809503784356894,0.8473673892738192,4.56,6.86,3.8,4.63,4.27,82.12,1.93,1.46,4.88,0.4253302226215591,0.19629537735638009,0.14104414132711846,0
7184,205.31,0.7901431723297164,47.13,0.008240649066187917,0.8770542178355522,1.57,40.93,7.17,8.31,2.21,81.64,6.81,1.89,37.2,0.08589534049111719,0.19844769701493706,-0.15072064083712572,0
7195,86.12,0.2670066495789213,15.58,0.10570657508271332,0.920151027535585,12.11,22.03,15.51,17.07,0.73,62.32,3.25,1.02,14.41,0.1580896324286702,0.08012077038136718,0.6849273197637469,0
7206,78.95,0.2919381566673728,16.51,0.02611299805359308,0.8175497620656905,6.48,10.61,7.62,9.24,-0.28,86.36,3.75,1.36,11.29,0.2155722529840726,0.09287994159708106,0.33092552270696896,0
7217,138.96,0.5292202088428589,39.96,0.07465940916481438,0.9945854607300364,8.57,22.4,12.06,14.04,1.01,88.15,5.03,1.59,12.23,0.12829538162949486,0.0498723457712211,0.19413990754294824,0
7228,33.93,0.5211360408615546,22.3,0.02196898735609944,0.9202691626832225,-3.14,-3.29,-1.75,-1.85,1.19,88.66,1.42,1.25,6.15,0.6773380955083677,0.1046451240206388,-0.1211894052603768,0
7239,102.14,0.44790202464473305,28.15,0.018069002789361396,0.9024179104086816,4.98,11.22,6.45,7.23,0.9,92.8,4.62,1.31,42.45,0.2383787335612565,0.102063388488387,-0.012566300278760118,0
7250,106.18,0.3332351503529022,9.62,0.003464598037590028,0.4955691926146482,3.0,4.22,2.47,5.02,4.54,75.51,1.45,0.81,-13.86,0.4951548259514166,0.12014554390722446,0.09321949559656033,0
7261,264.93,0.7104425872736614,45.78,0.008083833253322362,0.9373578616639968,-4.34,0.64,0.2,0.22,4.79,94.69,5.87,0.84,-10.28,0.15143760339404244,0.28445426450425915,0.05569361439368567,0
7272,203.65,0.6948876417213418,49.83,0.08634982909596074,0.8951489490626293,-3.99,-7.47,-2.51,-2.87,2.0,92.51,3.61,1.2,14.98,0.19267796991596692,0.13480970534954573,0.08415237390731463,0
7283,132.01,0.5394338355386306,32.85,0.05062675498452236,0.7702314756278195,3.73,15.12,7.05,9.25,1.55,79.42,2.8,1.17,3.85,0.1938486434823895,0.13845598209194615,0.1373680147668179,0
7294,122.08,0.4081815164397045,10.06,0.0526760949740504,0.8985009079564276,14.73,33.03,17.98,24.08,-0.56,68.27,3.23,0.92,45.39,0.12569902822797685,0.053018793930370456,0.505881363046415,0
7305,103.09,0.15578540458620938,9.46,0.10190417694837496,0.2855441545315872,8.02,3.45,1.92,2.97,-0.55,45.49,0.31,0.11,-85.54,0.0908196886237682,0.008431719682988155,0.06315354173828112,0
7316,93.05,0.4364301922755499,5.18,0.052221248216745605,0.8975122333205491,5.18,13.84,7.78,8.82,0.36,89.12,2.91,1.12,7.32,0.2631987185297601,0.28070179391464944,0.08705414781404848,0
7327,83.93,0.31222405523990265,0.0,0.1191037000044405,0.8973600708286614,6.01,11.35,7.89,8.84,-0.57,85.5,2.23,0.76,6.92,0.2444229165023107,0.261436949063906,0.2395490845748272,0
7338,146.27,0.6219268201462954,27.93,0.004447458880764289,0.6248864402991409,3.26,13.63,5.29,8.49,0.8,87.15,2.04,1.06,26.14,0.41968560847425,0.2007258979177384,-0.12907308372865411,0
7349,128.61,0.6780961532054296,41.51,0.0186641040491095,0.9765095797694356,0.61,9.81,3.22,3.27,2.3,94.36,2.78,1.03,9.02,0.3445110558896308,0.21723777649407336,0.07939117857831532,0
7360,70.28,0.5477073930341965,39.68,0.14439353617899264,0.8306514682097941,-8.26,-13.74,-6.67,-7.49,1.56,82.53,2.36,1.21,-12.72,0.18730234266674586,0.07598234776114719,-0.18996536269184652,0
7371,83.73,0.4888270098252916,25.4,0.012124056034884824,0.9766663631816972,-2.41,2.17,1.18,1.2,0.63,96.3,4.67,2.11,9.75,0.2236558441838079,0.05639826406587777,-0.07113422025132779,0
7382,61.34,0.21367900471660456,0.77,0.16176692292251546,0.8819636635205662,6.07,8.98,7.0,7.87,-0.36,86.95,2.85,1.22,6.05,0.2122878505239798,0.1368843720575651,0.3373667594777192,0
7393,62.1,0.5388522045357312,23.31,0.12960255237844046,0.7522556769906072,-40.26,-66.48,-39.24,-52.2,0.07,66.78,0.82,0.56,105.79,0.10504828625872048,0.25119976028983304,-0.24191538582211455,0
7404,69.86,0.5571554170306149,30.29,0.006396845181578746,0.9482121659875324,7.53,29.07,11.69,12.8,0.79,93.59,6.18,2.98,-10.08,0.1266252891268031,0.08965332193967647,-0.17343146365455214,0
7415,192.15,0.7752304133294499,59.34,0.016258528031574224,0.9529284253614062,-4.24,8.45,2.07,2.78,6.02,61.16,1.11,0.68,-21.0,0.6101845072755359,0.2785062682730129,0.11943180834090494,0
7426,58.13,0.18915306578155627,5.45,0.12807468406695408,0.7843932153953562,11.35,18.69,15.16,20.17,-1.63,38.89,1.71,0.95,19.68,0.12661936244269734,0.0956463483209816,0.7423073923201857,0
7437,61.53,0.09385757515580252,0.0,0.02325723226564207,0.4626871666908303,2.06,0.54,0.5,1.02,-9.08,86.55,0.5,0.45,-2.66,0.1544669243449495,0.2240524263857996,0.5512507578267178,0
7448,388.7,0.8264076155358423,65.24,0.0040398025828415115,0.9584287042117487,0.72,2.96,0.55,0.62,2.76,94.13,4.99,1.27,25.47,0.18217894401585746,0.07568399717413454,0.1079568362406897,0
7459,89.41,0.6698345024425036,30.92,0.15173684526704942,0.7378655223334158,0.42,7.74,2.65,3.63,1.64,92.3,1.54,1.33,9.17,0.3080641385280419,0.2613204177003995,0.1738765480812486,0
7470,47.55,0.17182078002967233,2.5,0.12327582276498325,0.9178643499782402,5.19,7.53,6.29,6.88,-0.31,82.52,3.39,1.49,6.01,0.1835356760578802,0.056842439800994536,0.17651725766278933,0
7481,114.27,0.557706924307478,35.85,0.11200981886998483,0.8030430578927653,3.44,12.67,5.52,6.81,0.64,87.54,4.45,1.81,6.28,0.14335846149523931,0.06661111894098587,0.06460951402851192,0
7492,59.48,0.1521364020393319,6.34,0.12895649443675208,0.7892131011038725,18.65,29.42,24.23,31.78,-0.28,80.47,4.93,1.76,21.94,0.030838998668071195,0.02462870941346024,1.2991507649327627,0
7503,103.18,0.24363554062272824,9.31,0.004005954042339568,0.4565659635894385,2.87,4.86,3.76,8.77,-0.36,84.82,3.45,1.05,13.97,0.2758492340175777,0.19127268936526629,0.20135024913906646,0
7514,40.19,0.2956105662870507,18.9,0.031474849961495834,0.9723473439753946,5.74,11.66,8.05,8.19,1.33,53.28,1.18,0.72,3.11,0.8937177745826896,0.1004138956244588,0.1954973963344289,0
7525,61.97,0.21844201130714666,7.58,0.060591868826024464,0.8620333190275807,9.48,16.25,12.46,14.19,-0.12,57.08,2.54,1.17,-4.56,0.2274368943405095,0.0611889516959644,0.3835003378877971,0
7536,94.36,0.3190807538030763,16.53,0.036384037148628964,0.8520334642959008,-11.23,-15.02,-10.19,-12.22,0.83,91.13,3.53,1.03,-21.6,0.20007459539147585,0.059661818380969976,0.13607886930992247,0
7547,81.38,0.5110422161325054,39.56,0.05437957495977086,0.9601147860161446,8.09,24.19,11.83,12.59,1.18,85.56,6.67,1.56,40.12,0.1273904845992584,0.03150495301199647,0.01879890041805495,0
7558,70.37,0.3670927626152557,21.2,0.012467623555371943,0.8006292588151697,4.55,10.64,6.35,7.97,-0.03,90.72,2.92,1.69,-13.93,0.20834901101318112,0.07240963253107555,0.3020449874166696,0
7569,143.02,0.5700146415082815,39.8,0.0057622342841301645,0.5149453719186529,3.01,15.1,6.31,12.38,3.01,81.72,2.63,1.3,3.96,0.24251624120466425,0.13170825189417845,0.07976705322220393,0
7580,71.69,0.4841318256311583,30.15,0.008628065679408218,0.9485144497239724,3.03,12.96,6.82,7.06,1.4,55.6,2.2,0.98,14.42,0.4700758843073357,0.11245086044513658,-0.021410995321979955,0
7591,79.54,0.3049584363420901,7.83,0.020484234981796887,0.994639573444788,9.15,14.71,10.56,11.81,-0.32,89.57,3.66,1.66,-1.41,0.17760647388489614,0.11344989005394727,0.5475455542304475,0
7602,86.94,0.5272849603193202,31.11,0.044291317760613146,0.7735972551031883,5.14,16.63,8.2,10.94,0.98,89.3,4.09,2.36,41.65,0.22845005282890454,0.06825991752936005,-0.07940926082093769,0
7613,138.36,0.5537373281012961,42.9,0.10673767000559252,0.8608194120463548,0.52,6.95,3.17,3.74,2.84,86.55,2.87,0.89,16.29,0.2359461780208574,0.08750582617345283,0.15082974100774307,0
7624,27.73,0.3149879085722577,0.0,0.16961282567678776,0.937613319686915,8.39,15.3,10.76,11.32,-0.12,94.6,3.71,2.68,17.7,0.19071152121916607,0.1211554221837801,0.1850617859867221,0
7635,0.0,1.0675616213279342,55.64,0.015064083236475937,0.7903085447226864,-3.15,0.0,0.67,1.09,8.68,91.58,0.56,0.63,-39.14,0.020766612724488032,0.436076547963952,0.047435828061744435,0
7646,187.06,0.6939096976610274,53.16,0.10517219298692077,0.8077676396597472,9.23,63.92,16.76,23.44,2.37,84.26,5.57,1.99,56.48,0.14234298447720575,0.0780459708531346,0.18746974454270932,0
7657,106.3,0.3709087846004508,24.68,0.0563092285902269,0.6474535996282633,2.66,6.26,3.99,6.27,1.47,84.71,2.43,0.95,-0.05,0.2392399639319085,0.126880548324682,-0.05588486342719549,0
7668,278.12,0.7925449689540932,52.44,0.022348561913099845,0.7360406388731588,3.3,41.92,7.89,10.41,3.28,81.66,2.8,1.33,-0.1,0.2783708888981753,0.16901844796030413,0.0388735311786583,0
7679,47.05,0.04926306283137445,0.0,0.1390579219367715,0.8485041801346087,9.62,11.81,11.19,13.44,-2.56,69.62,1.03,0.59,13.16,0.23119685508795906,0.034044037966047776,2.0693881691117304,0
7690,128.88,0.4418366070579029,15.83,0.043444771466478224,0.6300280635508464,8.09,15.76,8.55,13.71,0.08,79.0,5.35,1.99,10.29,0.08998850382756975,0.15118300533647575,0.2869287400086817,0
7701,308.54,0.7628872204693601,42.94,0.00701324022860295,0.9652112236371452,0.26,11.33,2.71,2.83,1.51,84.78,9.42,1.41,11.4,0.10398550000961244,0.1640712459353407,0.1006219434970318,0
7712,86.74,0.21351227356004307,13.1,0.04880070522128931,0.8101629351225043,2.69,4.34,3.41,4.58,0.43,86.17,3.01,1.23,-1.17,0.2875458720284788,0.09088067320158016,0.1994288870017702,0
7723,113.89,0.5957618185033228,17.49,0.16000688847995811,0.7347874859375438,11.62,34.91,14.79,17.93,0.3,76.41,3.21,1.83,62.31,0.11228654585101258,0.0924662037352633,0.3437156965353805,0
7734,0.0,1.0761350535811292,48.53,0.09832779023602377,0.7893008753454295,-15.43,0.0,-12.68,-15.26,5.72,98.33,0.9,0.82,-22.84,0.007456337433007748,0.39623724518086456,0.05193536032593446,0
7745,61.39,0.1893244123845638,0.0,0.16219839784103876,0.7085755716488703,5.48,6.23,5.13,7.37,-0.78,69.82,3.02,1.79,7.52,0.1333149357000714,0.1351863308418294,0.02890331804621825,0
7756,59.1,0.4181415622884744,24.32,0.04846599924531999,0.92236459918923,-1.38,-2.01,-1.24,-1.36,0.11,93.29,7.74,2.74,12.68,0.09534145423494088,0.03731625422213832,-0.07603568711911836,0
7767,172.52,0.6401142458838149,40.22,0.03519897468244318,0.899731793284725,6.92,22.46,8.95,12.65,-0.1,75.68,3.1,1.27,28.61,0.238054915652215,0.0676869483698077,0.041127132659937116,0
7778,110.41,0.6599529760063396,23.34,0.03454673988336558,0.832718434338283,-15.77,-34.76,-13.08,-14.48,0.16,81.75,3.8,1.96,-15.46,0.12233199842402726,0.020627917079490517,-0.3819437423982029,0
7789,58.63,0.3643987720976688,15.38,0.020198506140131942,0.9162149850865512,3.91,8.91,5.86,6.25,0.16,83.88,2.55,1.04,12.28,0.39102839053831817,0.0955115600318396,-0.022362588197018588,0
7800,198.87,0.6707534979856531,34.66,0.004857057673091404,0.9972633654423212,2.87,12.2,4.5,4.56,1.23,91.16,6.4,1.48,45.23,0.17291679661785694,0.11216834735932267,0.002678150667855937,0
7811,127.69,0.5550243307644902,23.14,0.0016100292608140251,0.9903554863422336,1.02,5.0,2.28,2.36,0.75,94.11,4.47,1.21,26.12,0.19600694589305487,0.1570400650587185,-0.02759627779854432,0
7822,72.16,0.10531938196978152,0.38,0.10114341333448636,0.4550489652504994,3.19,2.79,2.46,5.28,-7.48,68.06,0.53,0.39,3.64,0.0780012154621623,0.06321744289211602,0.3301790338631772,0
7833,114.91,0.3605107923986863,17.7,0.001456087199572827,0.7530506148427502,0.52,0.89,0.58,0.75,1.79,80.07,1.91,0.5,-0.54,0.4745830908666384,0.12158492852947796,-0.14640720669913512,0
7844,39.47,0.15475832754323726,0.22,0.05362367252888721,0.9405283023155746,5.98,7.66,6.18,6.56,-0.48,83.77,1.84,1.0,12.1,0.3514751441913625,0.1363488556349388,0.4081431350990798,0
7855,149.6,0.5849031392681959,37.49,0.12803254148717227,0.756977854425568,4.78,19.3,8.15,10.72,0.99,69.8,5.69,1.58,43.7,0.09720807238731974,0.06218667186021304,0.0694692705430072,0
7866,129.82,0.5456932850609106,11.47,0.07666934890114516,0.9750107745146532,2.85,8.71,3.97,4.09,0.17,89.14,3.69,1.58,0.34,0.20224990743937485,0.2776695363422101,0.15962631444103767,0
7877,129.04,0.32896809032837515,30.36,0.10247957359627614,0.14266923918410768,1.65,4.66,3.14,32.71,13.73,66.04,1.39,1.23,228.17,0.09686391121258776,0.10037850804007717,0.008890932668191213,0
7888,41.54,0.3460131067835537,0.0,0.15874297094553375,0.9851251454343348,3.69,6.72,4.49,4.59,-0.06,84.28,5.25,2.83,13.29,0.14233158229326964,0.12816283146663834,0.4474228661219995,0
7899,71.5,0.1909869292360084,7.68,0.06541779179000216,0.5281629273362891,4.72,5.46,4.17,6.07,-0.16,72.56,1.46,1.07,-31.53,0.5649336060152798,0.04254307268606662,0.4893716216732185,0
7910,155.9,0.5579024526280093,41.41,0.009077940034764736,0.9576632850261648,-0.83,1.4,0.67,0.77,1.69,89.78,4.76,1.25,44.65,0.20720976679391329,0.08108626396740863,-0.030399893510374983,0
7921,154.75,0.5119446047120875,38.81,0.012140226806191187,0.9371159565382824,-21.31,-36.07,-18.1,-19.73,6.8,94.62,2.68,0.51,3.76,2.510764427384835,0.10238245553628984,-0.13482766712534558,0
7932,142.7,0.5110567862523756,20.79,0.0019154909616584477,0.7939940498265984,4.0,11.84,5.77,7.63,0.85,91.76,4.37,1.49,5.96,0.20864157906764133,0.1836173020872028,0.09065994965675776,0
7943,111.1,0.2644675428208175,0.0,0.04809948912445184,0.3495200273372188,-2.13,-4.98,-3.68,-10.3,-0.13,86.48,3.9,1.63,-17.89,0.10600676632480502,0.15573535113323927,0.1843294090371325,0
7954,74.91,0.4680242898597815,0.0,0.021752638568603083,0.7540243772980584,8.48,16.05,8.64,11.66,-0.93,92.84,4.86,3.15,34.11,0.1858654043698876,0.1509021938543666,0.15385133589745606,0
7965,52.66,0.6857520507552674,17.58,0.08282702157199655,0.9615237646944399,0.87,12.35,3.99,4.15,0.46,96.65,3.32,2.45,11.85,0.26949887519394405,0.19857440393591733,0.21341132229751564,0
7976,69.67,0.25535722552662754,4.3,0.12111650954295924,0.9527618494532152,7.16,13.09,9.67,10.14,-0.05,44.11,2.54,1.07,-2.99,0.2445922691132662,0.07315785924520439,0.5057041520046985,0
7987,147.98,0.6081940874776336,40.32,0.01074645338121814,0.8969644807626079,-10.41,-20.73,-8.83,-10.6,2.02,90.29,3.48,1.29,-10.12,0.24224059079374705,0.12002236861852245,-0.002532069780565403,0
7998,53.01,0.2275116818543914,5.71,0.016424932013146085,0.9206335136794552,10.12,14.6,11.19,12.08,-1.25,77.91,1.65,0.9,2.84,0.20477295020713526,0.1620950402686696,0.3766221032093653,0
