,nondelisted,delisted
239,0.9767097360063794,0.02329026399362058
240,0.9991769864064286,0.0008230135935713656
241,0.9640176950569611,0.035982304943038924
242,0.9554783890990042,0.044521610900995795
243,0.9855039779477457,0.014496022052254342
244,0.9786668344420149,0.021333165557985104
245,0.9375210141448362,0.062478985855163725
246,0.5999737087989856,0.40002629120101446
247,0.9542331999874553,0.04576680001254479
248,0.9957329575372069,0.004267042462793115
249,0.3581090793372911,0.6418909206627089
250,0.8165666511952987,0.18343334880470133
251,0.19476675697291268,0.8052332430270873
252,0.3370292683205034,0.6629707316794966
253,0.41729110769246347,0.5827088923075365
254,0.9610650360636473,0.0389349639363527
255,0.6920152693288657,0.3079847306711343
256,0.9191051928311271,0.08089480716887283
257,0.9999167481134142,8.32518865857305e-05
258,0.9748912363559208,0.025108763644079178
259,0.99401510151594,0.005984898484060068
260,0.5553697154052164,0.4446302845947836
261,0.8381716092714702,0.16182839072852986
262,0.9628932561648833,0.037106743835116716
263,0.887321377797378,0.11267862220262201
264,0.9831852505319119,0.016814749468088187
265,0.9954765382278205,0.0045234617721795515
266,0.9944449024722173,0.005555097527782747
267,0.9819884540741876,0.018011545925812448
268,0.0308439713898786,0.9691560286101214
269,0.9364598407852618,0.06354015921473817
270,0.999326534883789,0.0006734651162110649
271,0.8112030474031799,0.18879695259682
272,0.35402424263267407,0.6459757573673259
273,0.793337318492398,0.20666268150760198
274,0.8321424253403724,0.16785757465962764
275,0.6593126874412527,0.3406873125587473
276,0.9790797578750731,0.02092024212492696
277,0.9798190193854851,0.02018098061451494
278,0.7418223954125879,0.2581776045874121
279,0.9697331626497677,0.0302668373502323
280,0.9796595307596371,0.020340469240362914
281,0.9799166740731862,0.020083325926813805
282,0.9832634452987332,0.01673655470126681
283,0.9759292731639757,0.02407072683602425
284,0.5485462652679223,0.45145373473207767
285,0.9502197954215698,0.049780204578430264
286,0.9929795590571409,0.007020440942859102
287,0.8676138380656937,0.1323861619343063
288,0.8811605982491559,0.11883940175084404
289,0.8434856164365426,0.15651438356345737
290,0.9042749455809266,0.0957250544190734
291,0.998292347678609,0.0017076523213910835
292,0.12828243962388897,0.871717560376111
293,0.9879866854270728,0.012013314572927156
294,0.910600247035543,0.08939975296445703
295,0.8479940528385536,0.15200594716144641
296,0.9750247136015524,0.02497528639844754
297,0.989805299836877,0.010194700163122994
298,0.9063759547812319,0.09362404521876815
299,0.929657456271375,0.07034254372862499
300,0.9808009215454767,0.01919907845452333
301,0.8294664027085726,0.1705335972914274
302,0.9698322215799474,0.03016777842005255
303,0.9960815632584404,0.003918436741559588
304,0.9936698534299707,0.006330146570029261
305,0.05566265017718974,0.9443373498228103
306,0.841025123596718,0.15897487640328198
307,0.9940185670710643,0.005981432928935673
308,0.7986091439439724,0.20139085605602752
309,0.379412311005385,0.620587688994615
310,0.9215403714050514,0.07845962859494857
311,0.9690053326478576,0.030994667352142347
312,0.987660824122037,0.012339175877962991
313,0.841957252931453,0.15804274706854698
314,0.6616339171410801,0.33836608285891984
315,0.7001519667436418,0.2998480332563582
316,0.970874402165153,0.029125597834846986
317,0.9370887446041107,0.06291125539588921
318,0.9937642866765519,0.006235713323448035
319,0.04149099691036251,0.9585090030896375
320,0.19287568251851128,0.8071243174814887
321,0.690135863713387,0.3098641362866131
322,0.5956176855302948,0.4043823144697052
323,0.26302024485104014,0.7369797551489599
324,0.9923466809582938,0.007653319041706208
325,0.9179185350730533,0.08208146492694664
326,0.8974399457064071,0.10256005429359294
327,0.8801360563471365,0.11986394365286346
328,0.9634945188340738,0.03650548116592619
329,0.6572556893203747,0.3427443106796253
330,0.9863944646458439,0.013605535354156147
331,0.9735554707293631,0.02644452927063688
332,0.9913582544742774,0.008641745525722565
333,0.9720480118874062,0.027951988112593754
334,0.9264698766781332,0.07353012332186677
335,0.9953304642899294,0.004669535710070553
336,0.9410452041113172,0.058954795888682784
337,0.986144323127389,0.013855676872611038
338,0.8996957684904794,0.10030423150952057
339,0.9973328534656033,0.0026671465343967395
340,0.8358028691244094,0.16419713087559062
341,0.9344327590697185,0.06556724093028159
342,0.9774785497860644,0.022521450213935545
343,0.9734950610597131,0.026504938940286892
344,0.9911981079407304,0.008801892059269595
345,0.9522020599495467,0.047797940050453395
346,0.7979235324965547,0.20207646750344532
347,0.7425924066342493,0.25740759336575075
348,0.9298772510712102,0.07012274892878974
349,0.9880480442892551,0.011951955710744906
350,0.5975306868216892,0.4024693131783108
351,0.041754227414713574,0.9582457725852864
352,0.7562382126450047,0.24376178735499532
353,0.0018837639672418804,0.9981162360327581
354,0.920904540723212,0.07909545927678799
355,0.4450291273904253,0.5549708726095747
356,0.8219946130870246,0.17800538691297535
357,0.7337665429290308,0.26623345707096924
358,0.876046631818043,0.12395336818195703
359,0.9970363110383701,0.0029636889616299336
360,0.7112786250157254,0.28872137498427464
361,0.9716774181916563,0.02832258180834373
362,0.9536710666816413,0.04632893331835869
363,0.8413661438012864,0.15863385619871362
364,0.8652222160453505,0.13477778395464943
365,0.0029190570468849986,0.997080942953115
366,0.7119367122233797,0.2880632877766202
367,0.5982653957706368,0.4017346042293633
368,0.8324878026869738,0.1675121973130263
369,0.9616005043882063,0.038399495611793635
370,0.9128538563541628,0.08714614364583713
371,0.912073775146896,0.08792622485310402
372,0.9383686016551638,0.061631398344836205
373,0.9391825573304063,0.06081744266959369
374,0.9021454433296561,0.09785455667034393
375,0.6766622037996068,0.32333779620039316
376,0.9509920480839593,0.049007951916040716
377,0.7354924193344108,0.26450758066558916
378,0.7741117254492007,0.22588827455079932
379,0.9109920376050097,0.08900796239499031
380,0.9715600288310569,0.0284399711689432
381,0.8909083172897243,0.10909168271027565
382,0.9189768102796034,0.08102318972039656
383,0.9743065627267259,0.025693437273274135
384,0.9080565223590912,0.09194347764090886
385,0.31972347468153073,0.6802765253184693
386,0.6071457575783227,0.3928542424216773
387,0.8860253370238527,0.11397466297614732
388,0.8569474469328315,0.14305255306716846
389,0.9595812045396914,0.04041879546030861
390,0.5444102550448908,0.4555897449551092
391,0.8314855305567417,0.16851446944325832
392,0.9086357605483881,0.09136423945161183
393,0.869090718451968,0.13090928154803202
394,0.9278380165863254,0.07216198341367462
395,0.8864217139781401,0.11357828602185994
396,0.9440669256942108,0.055933074305789234
397,0.9592554413912091,0.04074455860879089
398,0.7211037960252294,0.27889620397477055
399,0.7156728505137744,0.28432714948622556
400,0.186509145218951,0.813490854781049
401,0.9977276562684095,0.0022723437315904636
402,0.8178918122583784,0.1821081877416216
403,0.7922196853714609,0.20778031462853902
404,0.9989691133313661,0.0010308866686339797
405,0.9042618961344921,0.09573810386550782
406,0.8786585560063478,0.12134144399365215
407,0.9912203126429253,0.008779687357074666
408,0.9987641258499962,0.0012358741500038658
409,0.886236586969912,0.11376341303008797
410,0.8147287828205512,0.18527121717944883
411,0.9357496276697781,0.06425037233022196
412,0.9971769675212602,0.002823032478739837
413,0.9225464582821401,0.07745354171785995
414,0.04342525956702148,0.9565747404329785
415,0.9410239723465248,0.058976027653475156
416,0.9938953184016274,0.006104681598372581
417,0.9448560406735963,0.055143959326403744
418,0.9883446304869273,0.011655369513072639
419,0.3002306464894292,0.6997693535105708
420,0.5528454576705513,0.4471545423294487
421,0.31071087979558565,0.6892891202044144
422,0.8369875147871009,0.16301248521289913
423,0.825654885136342,0.17434511486365797
424,0.9962737452781858,0.0037262547218142564
425,0.9839160416008865,0.01608395839911353
426,0.6344749281000163,0.36552507189998373
427,0.7079710761905966,0.2920289238094034
428,0.8985754881359512,0.10142451186404874
429,0.8863483648383242,0.11365163516167574
430,0.007733409141789216,0.9922665908582108
431,0.9603257367900481,0.03967426320995192
432,0.8988238037962608,0.10117619620373922
433,0.9890622599394889,0.010937740060511044
434,0.7827514850701057,0.21724851492989428
435,0.9441215545101496,0.055878445489850395
436,0.9439153885117251,0.0560846114882749
437,0.7011999122478625,0.2988000877521375
438,0.9420062469986474,0.05799375300135252
439,0.7479944179044731,0.252005582095527
440,0.9864917516335339,0.01350824836646611
441,0.7633790642292893,0.2366209357707108
442,0.8134772065943136,0.18652279340568648
443,0.5897951358494471,0.41020486415055296
444,0.855014050011522,0.14498594998847805
445,0.8936302062871424,0.10636979371285755
446,0.3235130190057677,0.6764869809942323
447,0.016970592245833194,0.9830294077541668
448,0.848888822499061,0.151111177500939
449,0.9958072498811752,0.0041927501188248435
450,0.8541767362418848,0.1458232637581152
451,0.8561242610628833,0.14387573893711667
452,0.9418101255260019,0.05818987447399817
453,0.48537431096480665,0.5146256890351933
454,0.966912512662327,0.03308748733767296
455,0.9044937433304417,0.09550625666955823
456,0.7961022800584538,0.2038977199415461
457,0.9746253040844468,0.02537469591555321
458,0.8419479860143824,0.15805201398561766
459,0.9347861552921508,0.0652138447078492
460,0.8841324125480987,0.11586758745190127
461,0.9998785528742637,0.00012144712573626674
462,0.5678070760029379,0.43219292399706216
463,0.7872088056482645,0.2127911943517356
464,0.9513857081493327,0.04861429185066736
465,0.12242625153354303,0.877573748466457
466,0.9119154487526484,0.08808455124735165
467,0.8536128202654483,0.14638717973455168
468,0.890022096508824,0.10997790349117595
469,0.2440943915177901,0.7559056084822099
470,0.9393040516174802,0.06069594838251984
471,0.9774454278561819,0.02255457214381812
472,0.9997430099918584,0.00025699000814164824
473,0.11780911277294304,0.882190887227057
474,0.9990078372629859,0.000992162737014119
475,0.84081863086043,0.15918136913956998
476,0.9791105068711555,0.020889493128844455
477,0.8141101144547939,0.18588988554520616
478,0.935892777965076,0.064107222034924
479,0.9357594506084015,0.06424054939159848
480,0.37842163796136796,0.621578362038632
481,0.8082144133754595,0.19178558662454046
482,0.7498398366366097,0.2501601633633903
483,0.740812545486589,0.259187454513411
484,0.950957916080509,0.04904208391949104
485,0.8983995662590593,0.10160043374094076
486,0.9615360574376557,0.03846394256234429
487,0.8084220345159294,0.19157796548407052
488,0.9984975177926283,0.001502482207371702
489,0.9359777939804841,0.06402220601951597
490,0.9571882570707796,0.04281174292922042
491,0.7836905545686488,0.2163094454313512
492,0.8376279121677175,0.16237208783228252
493,0.7205018648912236,0.2794981351087764
494,0.8750473407311606,0.12495265926883933
495,0.9505140511356108,0.04948594886438915
496,0.7752141029078936,0.22478589709210642
497,0.7720619339734311,0.22793806602656883
498,0.8140111276689626,0.1859888723310375
499,0.8936169521986603,0.10638304780133961
500,0.9151099514086269,0.08489004859137306
501,0.7862703650250233,0.21372963497497668
502,0.8646566489190667,0.1353433510809333
503,0.8933910319721016,0.10660896802789847
504,0.9080123978591796,0.09198760214082033
505,0.14984932550680508,0.8501506744931949
506,0.7255685788583119,0.27443142114168806
507,0.3414193931668027,0.6585806068331973
508,0.8926358862398405,0.10736411376015952
509,0.47514112732248825,0.5248588726775117
510,0.9830609507081727,0.016939049291827307
511,0.6353676346486796,0.3646323653513204
512,0.8779092263670846,0.12209077363291539
513,0.5389285829781219,0.46107141702187815
514,0.5981075752382302,0.4018924247617698
515,0.9303577171926092,0.06964228280739083
516,0.8321153559412856,0.16788464405871437
517,0.9322849829459542,0.06771501705404584
518,0.8311621838941115,0.1688378161058886
519,0.896913115319754,0.10308688468024596
520,0.8832681056374948,0.11673189436250518
521,0.9666056499487465,0.03339435005125348
522,0.8981533111146446,0.10184668888535543
523,0.9317896603609575,0.06821033963904255
524,0.6983580767075445,0.30164192329245554
525,0.9969606143358096,0.003039385664190352
526,0.32565556071787527,0.6743444392821247
527,0.08775113613327024,0.9122488638667298
528,0.6585654496325516,0.3414345503674484
529,0.6919561868489172,0.3080438131510828
530,0.9881245239999306,0.011875476000069402
531,0.8969106539339805,0.10308934606601947
532,0.9736521197989353,0.02634788020106466
533,0.980590469684916,0.019409530315083974
534,0.9406837239907216,0.05931627600927833
535,0.28099275742025764,0.7190072425797424
536,0.5360937134892297,0.46390628651077026
537,0.48885357549620756,0.5111464245037924
538,0.9746219707565668,0.025378029243433253
539,0.781516796657065,0.21848320334293506
540,0.8916854015107696,0.10831459848923045
541,0.07533762597843352,0.9246623740215665
542,0.9556872290184788,0.04431277098152114
543,0.830502733306008,0.16949726669399195
544,0.9209344008648974,0.07906559913510257
545,0.9331622504083829,0.06683774959161719
546,0.949387543535842,0.05061245646415803
547,0.8307912015694041,0.16920879843059586
548,0.5042507294286409,0.49574927057135915
549,0.9444792031083566,0.055520796891643354
550,0.7928415140533751,0.2071584859466249
551,0.997279785076037,0.0027202149239630167
552,0.9722618411071932,0.02773815889280688
553,0.970391920255798,0.029608079744201987
554,0.6837656953726157,0.3162343046273843
555,0.8181503019198693,0.18184969808013074
556,0.38867703769981743,0.6113229623001826
557,0.9881397193216387,0.011860280678361299
558,0.9888284543903586,0.01117154560964145
559,0.9617851312488098,0.0382148687511902
560,0.6457406147986068,0.3542593852013932
561,0.05026881746522427,0.9497311825347757
562,0.8982651727716755,0.10173482722832444
563,0.9659238436185857,0.03407615638141424
564,0.9894174266350466,0.01058257336495337
565,0.6493265590726435,0.35067344092735653
566,0.937897163823081,0.062102836176919016
567,0.0037633661200201507,0.9962366338799798
568,0.9104326414707653,0.08956735852923473
569,0.5305357094611198,0.46946429053888017
570,0.7157987760698933,0.2842012239301067
571,0.9086494885943887,0.0913505114056113
572,0.7095255723559002,0.2904744276440998
573,0.8193559267890422,0.1806440732109577
574,0.9966160847840174,0.0033839152159826137
575,0.8096694862883643,0.19033051371163567
576,0.8613862880593903,0.13861371194060962
577,0.978053316460362,0.021946683539638048
578,0.2535159599995124,0.7464840400004876
579,0.7695235845076351,0.2304764154923648
580,0.9665843816298901,0.03341561837010982
581,0.9852427984031912,0.014757201596808808
582,0.9631748964581418,0.036825103541858244
583,0.9297117991587033,0.07028820084129676
584,0.9354447197041631,0.06455528029583688
585,0.9475260210125482,0.05247397898745176
586,0.9784648258219658,0.021535174178034223
587,0.27484312646708053,0.7251568735329195
588,0.8452454624985979,0.15475453750140208
589,0.9716572699409548,0.028342730059045175
590,0.9554211913811846,0.0445788086188154
591,0.9043045769966362,0.09569542300336381
592,0.9055535507144362,0.09444644928556375
593,0.805889438227282,0.19411056177271804
594,0.9948432350762234,0.00515676492377655
595,0.9602962367087233,0.03970376329127669
596,0.18837534312866266,0.8116246568713373
597,0.9724451748516629,0.027554825148337108
598,0.9991743781503108,0.0008256218496891213
599,0.8966341478783025,0.10336585212169747
600,0.979056282945255,0.020943717054744973
601,0.9010962747354907,0.09890372526450925
602,0.8870432242878177,0.11295677571218232
603,0.9748782335714715,0.02512176642852843
604,0.8121351597988244,0.1878648402011755
605,0.8364578464801551,0.16354215351984489
606,0.7186179525516119,0.28138204744838813
607,0.9857740037036912,0.014225996296308809
608,0.9396013003527554,0.06039869964724462
609,0.09274993501492657,0.9072500649850734
610,0.8473515398690591,0.1526484601309409
611,0.9465210150871067,0.05347898491289322
612,0.3590931853453635,0.6409068146546365
613,0.9979829918230759,0.0020170081769240525
614,0.8207239068360419,0.17927609316395804
615,0.9747907943059481,0.025209205694051988
616,0.9143633557176738,0.08563664428232626
617,0.6466195148740048,0.3533804851259952
618,0.9931956624033705,0.006804337596629453
619,0.990814768148363,0.009185231851637004
620,0.9455755193685296,0.05442448063147043
621,0.7804440305166938,0.21955596948330627
622,0.7334246139763033,0.2665753860236967
623,0.27299343208511284,0.7270065679148872
624,0.5719561749680424,0.42804382503195765
625,0.24460201304710705,0.755397986952893
626,0.7975897226029786,0.20241027739702142
627,0.9755195933052719,0.024480406694728084
628,0.9816539470650637,0.018346052934936307
629,0.48985148976143533,0.5101485102385647
630,0.8944690769725604,0.10553092302743962
631,0.9218036706476125,0.07819632935238756
632,0.9426643440324408,0.057335655967559226
633,0.8493734468703921,0.1506265531296079
634,0.9610382674843627,0.038961732515637316
635,0.8555631595212205,0.14443684047877942
636,0.892989915866589,0.107010084133411
637,0.7105790791545389,0.2894209208454611
638,0.9870889395421766,0.012911060457823465
639,0.7996156015070154,0.20038439849298464
640,0.9538969442967449,0.0461030557032551
641,0.8887991466065278,0.11120085339347222
642,0.8819555078809644,0.1180444921190355
643,0.9772194256959643,0.022780574304035645
644,0.7522589822973123,0.2477410177026878
645,0.8651957766367611,0.13480422336323897
646,0.9883951266332509,0.01160487336674908
647,0.8469436128061356,0.1530563871938644
648,0.8786043360647676,0.12139566393523242
649,0.9169101799919264,0.08308982000807369
650,0.8680625633988416,0.13193743660115842
651,0.4262561380100438,0.5737438619899562
652,0.8769512974481403,0.12304870255185973
653,0.9501748002636707,0.04982519973632924
654,0.9851187512612435,0.014881248738756537
655,0.955383171544156,0.044616828455844
656,0.970793121631349,0.02920687836865101
657,0.6132388952777963,0.3867611047222037
658,0.9400487552280872,0.05995124477191279
659,0.6671672395896804,0.33283276041031956
660,0.6788950214013367,0.32110497859866327
661,0.6205680121505264,0.3794319878494736
662,0.8596790485746109,0.14032095142538908
663,0.988368722690888,0.011631277309111955
664,0.4969482938836586,0.5030517061163414
665,0.9227496223748417,0.07725037762515828
666,0.9171976094365418,0.08280239056345814
667,0.7448508922514383,0.25514910774856175
668,0.7271031858755259,0.27289681412447403
669,0.434843935775586,0.565156064224414
670,0.9172589269342504,0.08274107306574967
671,0.9513349464098061,0.04866505359019389
672,0.017862511214405408,0.9821374887855946
673,0.9888535569467004,0.011146443053299543
674,0.3347517068030832,0.6652482931969168
675,0.9841888532945564,0.015811146705443608
676,0.7557940946180117,0.2442059053819883
677,0.6850089882130385,0.31499101178696154
678,0.7391553195970955,0.26084468040290454
679,0.9599127539558064,0.04008724604419356
680,0.9293495713705052,0.0706504286294948
681,0.9989848763709109,0.0010151236290890555
682,0.8799022676042396,0.12009773239576041
683,0.8541312323636083,0.14586876763639167
684,0.971377364986648,0.028622635013352035
685,0.5054115762745266,0.4945884237254734
686,0.9841877036404532,0.01581229635954682
687,0.9259690457766104,0.07403095422338958
688,0.7848725285421037,0.21512747145789637
689,0.8566944535014421,0.1433055464985579
690,0.9808034761362279,0.019196523863772127
691,0.9659417947121518,0.03405820528784819
692,0.742463234294514,0.257536765705486
693,0.9908986798585957,0.00910132014140428
694,0.30082287836569743,0.6991771216343026
695,0.9828441339465054,0.01715586605349465
696,0.7599123673466328,0.2400876326533672
697,0.7170670686503884,0.28293293134961156
698,0.9855413691214558,0.014458630878544113
699,0.9802185006295421,0.01978149937045787
700,0.9499835908346271,0.050016409165372845
701,0.8837138789689729,0.11628612103102708
